id,slug,filename,source_url,alt_text,title,caption,description,date,mime_type
"27003","rolex-new-land-dweller-superlative-chronometer-certification-watches-2025-palladio-jewellers-portrait","2025/04/rolex-new-land-dweller-superlative-chronometer-certification-watches-2025-palladio-jewellers-portrait.jpg","https://staging-palladiocanadacom-staging.kinsta.cloud/wp-content/uploads/2025/04/rolex-new-land-dweller-superlative-chronometer-certification-watches-2025-palladio-jewellers-portrait.jpg","","rolex-new-land-dweller-superlative-chronometer-certification-watches-2025-palladio-jewellers-portrait","","<p class=""attachment""><a href='https://staging-palladiocanadacom-staging.kinsta.cloud/wp-content/uploads/2025/04/rolex-new-land-dweller-superlative-chronometer-certification-watches-2025-palladio-jewellers-portrait.jpg'><img loading=""lazy"" width=""780"" height=""972"" src=""https://staging-palladiocanadacom-staging.kinsta.cloud/wp-content/uploads/2025/04/rolex-new-land-dweller-superlative-chronometer-certification-watches-2025-palladio-jewellers-portrait.jpg"" class=""attachment-medium size-medium"" alt="""" decoding=""async"" srcset=""https://staging-palladiocanadacom-staging.kinsta.cloud/wp-content/uploads/2025/04/rolex-new-land-dweller-superlative-chronometer-certification-watches-2025-palladio-jewellers-portrait.jpg 780w, https://staging-palladiocanadacom-staging.kinsta.cloud/wp-content/uploads/2025/04/rolex-new-land-dweller-superlative-chronometer-certification-watches-2025-palladio-jewellers-portrait-768x957.jpg 768w"" sizes=""(max-width: 780px) 100vw, 780px"" /></a></p>
","2025-04-11T08:59:06","image/jpeg"
"27002","rolex-new-land-dweller-state-of-the-art-oscillator-watches-2025-palladio-jewellers-portrait","2025/04/rolex-new-land-dweller-state-of-the-art-oscillator-watches-2025-palladio-jewellers-portrait.jpg","https://staging-palladiocanadacom-staging.kinsta.cloud/wp-content/uploads/2025/04/rolex-new-land-dweller-state-of-the-art-oscillator-watches-2025-palladio-jewellers-portrait.jpg","","rolex-new-land-dweller-state-of-the-art-oscillator-watches-2025-palladio-jewellers-portrait","","<p class=""attachment""><a href='https://staging-palladiocanadacom-staging.kinsta.cloud/wp-content/uploads/2025/04/rolex-new-land-dweller-state-of-the-art-oscillator-watches-2025-palladio-jewellers-portrait.jpg'><img loading=""lazy"" width=""780"" height=""930"" src=""https://staging-palladiocanadacom-staging.kinsta.cloud/wp-content/uploads/2025/04/rolex-new-land-dweller-state-of-the-art-oscillator-watches-2025-palladio-jewellers-portrait.jpg"" class=""attachment-medium size-medium"" alt="""" decoding=""async"" srcset=""https://staging-palladiocanadacom-staging.kinsta.cloud/wp-content/uploads/2025/04/rolex-new-land-dweller-state-of-the-art-oscillator-watches-2025-palladio-jewellers-portrait.jpg 780w, https://staging-palladiocanadacom-staging.kinsta.cloud/wp-content/uploads/2025/04/rolex-new-land-dweller-state-of-the-art-oscillator-watches-2025-palladio-jewellers-portrait-768x916.jpg 768w"" sizes=""(max-width: 780px) 100vw, 780px"" /></a></p>
","2025-04-11T08:59:01","image/jpeg"
"27001","rolex-new-land-dweller-roger-federer-wrist-watch-watches-2025-palladio-jewellers-portrait","2025/04/rolex-new-land-dweller-roger-federer-wrist-watch-watches-2025-palladio-jewellers-portrait.jpg","https://staging-palladiocanadacom-staging.kinsta.cloud/wp-content/uploads/2025/04/rolex-new-land-dweller-roger-federer-wrist-watch-watches-2025-palladio-jewellers-portrait.jpg","","rolex-new-land-dweller-roger-federer-wrist-watch-watches-2025-palladio-jewellers-portrait","","<p class=""attachment""><a href='https://staging-palladiocanadacom-staging.kinsta.cloud/wp-content/uploads/2025/04/rolex-new-land-dweller-roger-federer-wrist-watch-watches-2025-palladio-jewellers-portrait.jpg'><img loading=""lazy"" width=""780"" height=""918"" src=""https://staging-palladiocanadacom-staging.kinsta.cloud/wp-content/uploads/2025/04/rolex-new-land-dweller-roger-federer-wrist-watch-watches-2025-palladio-jewellers-portrait.jpg"" class=""attachment-medium size-medium"" alt="""" decoding=""async"" srcset=""https://staging-palladiocanadacom-staging.kinsta.cloud/wp-content/uploads/2025/04/rolex-new-land-dweller-roger-federer-wrist-watch-watches-2025-palladio-jewellers-portrait.jpg 780w, https://staging-palladiocanadacom-staging.kinsta.cloud/wp-content/uploads/2025/04/rolex-new-land-dweller-roger-federer-wrist-watch-watches-2025-palladio-jewellers-portrait-768x904.jpg 768w"" sizes=""(max-width: 780px) 100vw, 780px"" /></a></p>
","2025-04-11T08:58:54","image/jpeg"
"27000","rolex-new-land-dweller-roger-federer-watches-2025-palladio-jewellers-portrait","2025/04/rolex-new-land-dweller-roger-federer-watches-2025-palladio-jewellers-portrait.jpg","https://staging-palladiocanadacom-staging.kinsta.cloud/wp-content/uploads/2025/04/rolex-new-land-dweller-roger-federer-watches-2025-palladio-jewellers-portrait.jpg","","rolex-new-land-dweller-roger-federer-watches-2025-palladio-jewellers-portrait","","<p class=""attachment""><a href='https://staging-palladiocanadacom-staging.kinsta.cloud/wp-content/uploads/2025/04/rolex-new-land-dweller-roger-federer-watches-2025-palladio-jewellers-portrait.jpg'><img loading=""lazy"" width=""755"" height=""1200"" src=""https://staging-palladiocanadacom-staging.kinsta.cloud/wp-content/uploads/2025/04/rolex-new-land-dweller-roger-federer-watches-2025-palladio-jewellers-portrait-755x1200.jpg"" class=""attachment-medium size-medium"" alt="""" decoding=""async"" srcset=""https://staging-palladiocanadacom-staging.kinsta.cloud/wp-content/uploads/2025/04/rolex-new-land-dweller-roger-federer-watches-2025-palladio-jewellers-portrait-755x1200.jpg 755w, https://staging-palladiocanadacom-staging.kinsta.cloud/wp-content/uploads/2025/04/rolex-new-land-dweller-roger-federer-watches-2025-palladio-jewellers-portrait-768x1221.jpg 768w, https://staging-palladiocanadacom-staging.kinsta.cloud/wp-content/uploads/2025/04/rolex-new-land-dweller-roger-federer-watches-2025-palladio-jewellers-portrait.jpg 780w"" sizes=""(max-width: 755px) 100vw, 755px"" /></a></p>
","2025-04-11T08:58:48","image/jpeg"
"26999","rolex-new-land-dweller-oyster-case-watches-2025-palladio-jewellers-portrait","2025/04/rolex-new-land-dweller-oyster-case-watches-2025-palladio-jewellers-portrait.jpg","https://staging-palladiocanadacom-staging.kinsta.cloud/wp-content/uploads/2025/04/rolex-new-land-dweller-oyster-case-watches-2025-palladio-jewellers-portrait.jpg","","rolex-new-land-dweller-oyster-case-watches-2025-palladio-jewellers-portrait","","<p class=""attachment""><a href='https://staging-palladiocanadacom-staging.kinsta.cloud/wp-content/uploads/2025/04/rolex-new-land-dweller-oyster-case-watches-2025-palladio-jewellers-portrait.jpg'><img loading=""lazy"" width=""437"" height=""1200"" src=""https://staging-palladiocanadacom-staging.kinsta.cloud/wp-content/uploads/2025/04/rolex-new-land-dweller-oyster-case-watches-2025-palladio-jewellers-portrait-437x1200.jpg"" class=""attachment-medium size-medium"" alt="""" decoding=""async"" srcset=""https://staging-palladiocanadacom-staging.kinsta.cloud/wp-content/uploads/2025/04/rolex-new-land-dweller-oyster-case-watches-2025-palladio-jewellers-portrait-437x1200.jpg 437w, https://staging-palladiocanadacom-staging.kinsta.cloud/wp-content/uploads/2025/04/rolex-new-land-dweller-oyster-case-watches-2025-palladio-jewellers-portrait-768x2107.jpg 768w, https://staging-palladiocanadacom-staging.kinsta.cloud/wp-content/uploads/2025/04/rolex-new-land-dweller-oyster-case-watches-2025-palladio-jewellers-portrait-560x1536.jpg 560w, https://staging-palladiocanadacom-staging.kinsta.cloud/wp-content/uploads/2025/04/rolex-new-land-dweller-oyster-case-watches-2025-palladio-jewellers-portrait-746x2048.jpg 746w, https://staging-palladiocanadacom-staging.kinsta.cloud/wp-content/uploads/2025/04/rolex-new-land-dweller-oyster-case-watches-2025-palladio-jewellers-portrait.jpg 780w"" sizes=""(max-width: 437px) 100vw, 437px"" /></a></p>
","2025-04-11T08:58:41","image/jpeg"
"26998","rolex-new-land-dweller-dynapulse-escapement-watches-2025-palladio-jewellers-portrait","2025/04/rolex-new-land-dweller-dynapulse-escapement-watches-2025-palladio-jewellers-portrait.jpg","https://staging-palladiocanadacom-staging.kinsta.cloud/wp-content/uploads/2025/04/rolex-new-land-dweller-dynapulse-escapement-watches-2025-palladio-jewellers-portrait.jpg","","rolex-new-land-dweller-dynapulse-escapement-watches-2025-palladio-jewellers-portrait","","<p class=""attachment""><a href='https://staging-palladiocanadacom-staging.kinsta.cloud/wp-content/uploads/2025/04/rolex-new-land-dweller-dynapulse-escapement-watches-2025-palladio-jewellers-portrait.jpg'><img fetchpriority=""high"" width=""780"" height=""930"" src=""https://staging-palladiocanadacom-staging.kinsta.cloud/wp-content/uploads/2025/04/rolex-new-land-dweller-dynapulse-escapement-watches-2025-palladio-jewellers-portrait.jpg"" class=""attachment-medium size-medium"" alt="""" decoding=""async"" srcset=""https://staging-palladiocanadacom-staging.kinsta.cloud/wp-content/uploads/2025/04/rolex-new-land-dweller-dynapulse-escapement-watches-2025-palladio-jewellers-portrait.jpg 780w, https://staging-palladiocanadacom-staging.kinsta.cloud/wp-content/uploads/2025/04/rolex-new-land-dweller-dynapulse-escapement-watches-2025-palladio-jewellers-portrait-768x916.jpg 768w"" sizes=""(max-width: 780px) 100vw, 780px"" /></a></p>
","2025-04-11T08:58:35","image/jpeg"
"26997","rolex-new-land-dweller-dial-with-honeycomb-motif-watches-2025-palladio-jewellers-portrait","2025/04/rolex-new-land-dweller-dial-with-honeycomb-motif-watches-2025-palladio-jewellers-portrait.jpg","https://staging-palladiocanadacom-staging.kinsta.cloud/wp-content/uploads/2025/04/rolex-new-land-dweller-dial-with-honeycomb-motif-watches-2025-palladio-jewellers-portrait.jpg","","rolex-new-land-dweller-dial-with-honeycomb-motif-watches-2025-palladio-jewellers-portrait","","<p class=""attachment""><a href='https://staging-palladiocanadacom-staging.kinsta.cloud/wp-content/uploads/2025/04/rolex-new-land-dweller-dial-with-honeycomb-motif-watches-2025-palladio-jewellers-portrait.jpg'><img width=""780"" height=""884"" src=""https://staging-palladiocanadacom-staging.kinsta.cloud/wp-content/uploads/2025/04/rolex-new-land-dweller-dial-with-honeycomb-motif-watches-2025-palladio-jewellers-portrait.jpg"" class=""attachment-medium size-medium"" alt="""" decoding=""async"" srcset=""https://staging-palladiocanadacom-staging.kinsta.cloud/wp-content/uploads/2025/04/rolex-new-land-dweller-dial-with-honeycomb-motif-watches-2025-palladio-jewellers-portrait.jpg 780w, https://staging-palladiocanadacom-staging.kinsta.cloud/wp-content/uploads/2025/04/rolex-new-land-dweller-dial-with-honeycomb-motif-watches-2025-palladio-jewellers-portrait-768x870.jpg 768w"" sizes=""(max-width: 780px) 100vw, 780px"" /></a></p>
","2025-04-11T08:58:29","image/jpeg"
"26996","rolex-new-land-dweller-cutting-edge-movement-watches-2025-palladio-jewellers-portrait","2025/04/rolex-new-land-dweller-cutting-edge-movement-watches-2025-palladio-jewellers-portrait.jpg","https://staging-palladiocanadacom-staging.kinsta.cloud/wp-content/uploads/2025/04/rolex-new-land-dweller-cutting-edge-movement-watches-2025-palladio-jewellers-portrait.jpg","","rolex-new-land-dweller-cutting-edge-movement-watches-2025-palladio-jewellers-portrait","","<p class=""attachment""><a href='https://staging-palladiocanadacom-staging.kinsta.cloud/wp-content/uploads/2025/04/rolex-new-land-dweller-cutting-edge-movement-watches-2025-palladio-jewellers-portrait.jpg'><img width=""780"" height=""696"" src=""https://staging-palladiocanadacom-staging.kinsta.cloud/wp-content/uploads/2025/04/rolex-new-land-dweller-cutting-edge-movement-watches-2025-palladio-jewellers-portrait.jpg"" class=""attachment-medium size-medium"" alt="""" decoding=""async"" srcset=""https://staging-palladiocanadacom-staging.kinsta.cloud/wp-content/uploads/2025/04/rolex-new-land-dweller-cutting-edge-movement-watches-2025-palladio-jewellers-portrait.jpg 780w, https://staging-palladiocanadacom-staging.kinsta.cloud/wp-content/uploads/2025/04/rolex-new-land-dweller-cutting-edge-movement-watches-2025-palladio-jewellers-portrait-768x685.jpg 768w"" sizes=""(max-width: 780px) 100vw, 780px"" /></a></p>
","2025-04-11T08:58:25","image/jpeg"
"26995","rolex-new-land-dweller-cover-watches-2025-palladio-jewellers-portrait","2025/04/rolex-new-land-dweller-cover-watches-2025-palladio-jewellers-portrait.jpg","https://staging-palladiocanadacom-staging.kinsta.cloud/wp-content/uploads/2025/04/rolex-new-land-dweller-cover-watches-2025-palladio-jewellers-portrait.jpg","","rolex-new-land-dweller-cover-watches-2025-palladio-jewellers-portrait","","<p class=""attachment""><a href='https://staging-palladiocanadacom-staging.kinsta.cloud/wp-content/uploads/2025/04/rolex-new-land-dweller-cover-watches-2025-palladio-jewellers-portrait.jpg'><img loading=""lazy"" width=""780"" height=""520"" src=""https://staging-palladiocanadacom-staging.kinsta.cloud/wp-content/uploads/2025/04/rolex-new-land-dweller-cover-watches-2025-palladio-jewellers-portrait.jpg"" class=""attachment-medium size-medium"" alt="""" decoding=""async"" srcset=""https://staging-palladiocanadacom-staging.kinsta.cloud/wp-content/uploads/2025/04/rolex-new-land-dweller-cover-watches-2025-palladio-jewellers-portrait.jpg 780w, https://staging-palladiocanadacom-staging.kinsta.cloud/wp-content/uploads/2025/04/rolex-new-land-dweller-cover-watches-2025-palladio-jewellers-portrait-768x512.jpg 768w"" sizes=""(max-width: 780px) 100vw, 780px"" /></a></p>
","2025-04-11T08:58:21","image/jpeg"
"26994","rolex-new-land-dweller-celebrity-endorsement-watches-2025-palladio-jewellers-portrait","2025/04/rolex-new-land-dweller-celebrity-endorsement-watches-2025-palladio-jewellers-portrait.jpg","https://staging-palladiocanadacom-staging.kinsta.cloud/wp-content/uploads/2025/04/rolex-new-land-dweller-celebrity-endorsement-watches-2025-palladio-jewellers-portrait.jpg","","rolex-new-land-dweller-celebrity-endorsement-watches-2025-palladio-jewellers-portrait","","<p class=""attachment""><a href='https://staging-palladiocanadacom-staging.kinsta.cloud/wp-content/uploads/2025/04/rolex-new-land-dweller-celebrity-endorsement-watches-2025-palladio-jewellers-portrait.jpg'><img loading=""lazy"" width=""437"" height=""1200"" src=""https://staging-palladiocanadacom-staging.kinsta.cloud/wp-content/uploads/2025/04/rolex-new-land-dweller-celebrity-endorsement-watches-2025-palladio-jewellers-portrait-437x1200.jpg"" class=""attachment-medium size-medium"" alt="""" decoding=""async"" srcset=""https://staging-palladiocanadacom-staging.kinsta.cloud/wp-content/uploads/2025/04/rolex-new-land-dweller-celebrity-endorsement-watches-2025-palladio-jewellers-portrait-437x1200.jpg 437w, https://staging-palladiocanadacom-staging.kinsta.cloud/wp-content/uploads/2025/04/rolex-new-land-dweller-celebrity-endorsement-watches-2025-palladio-jewellers-portrait-768x2107.jpg 768w, https://staging-palladiocanadacom-staging.kinsta.cloud/wp-content/uploads/2025/04/rolex-new-land-dweller-celebrity-endorsement-watches-2025-palladio-jewellers-portrait-560x1536.jpg 560w, https://staging-palladiocanadacom-staging.kinsta.cloud/wp-content/uploads/2025/04/rolex-new-land-dweller-celebrity-endorsement-watches-2025-palladio-jewellers-portrait-746x2048.jpg 746w, https://staging-palladiocanadacom-staging.kinsta.cloud/wp-content/uploads/2025/04/rolex-new-land-dweller-celebrity-endorsement-watches-2025-palladio-jewellers-portrait.jpg 780w"" sizes=""(max-width: 437px) 100vw, 437px"" /></a></p>
","2025-04-11T08:58:15","image/jpeg"
"26993","rolex-new-land-dweller-bracelet-watches-2025-palladio-jewellers-portrait","2025/04/rolex-new-land-dweller-bracelet-watches-2025-palladio-jewellers-portrait.jpg","https://staging-palladiocanadacom-staging.kinsta.cloud/wp-content/uploads/2025/04/rolex-new-land-dweller-bracelet-watches-2025-palladio-jewellers-portrait.jpg","","rolex-new-land-dweller-bracelet-watches-2025-palladio-jewellers-portrait","","<p class=""attachment""><a href='https://staging-palladiocanadacom-staging.kinsta.cloud/wp-content/uploads/2025/04/rolex-new-land-dweller-bracelet-watches-2025-palladio-jewellers-portrait.jpg'><img loading=""lazy"" width=""780"" height=""820"" src=""https://staging-palladiocanadacom-staging.kinsta.cloud/wp-content/uploads/2025/04/rolex-new-land-dweller-bracelet-watches-2025-palladio-jewellers-portrait.jpg"" class=""attachment-medium size-medium"" alt="""" decoding=""async"" srcset=""https://staging-palladiocanadacom-staging.kinsta.cloud/wp-content/uploads/2025/04/rolex-new-land-dweller-bracelet-watches-2025-palladio-jewellers-portrait.jpg 780w, https://staging-palladiocanadacom-staging.kinsta.cloud/wp-content/uploads/2025/04/rolex-new-land-dweller-bracelet-watches-2025-palladio-jewellers-portrait-768x807.jpg 768w"" sizes=""(max-width: 780px) 100vw, 780px"" /></a></p>
","2025-04-11T08:58:10","image/jpeg"
"26992","rolex-new-land-dweller-ambiance-watches-2025-palladio-jewellers-portrait","2025/04/rolex-new-land-dweller-ambiance-watches-2025-palladio-jewellers-portrait.jpg","https://staging-palladiocanadacom-staging.kinsta.cloud/wp-content/uploads/2025/04/rolex-new-land-dweller-ambiance-watches-2025-palladio-jewellers-portrait.jpg","","rolex-new-land-dweller-ambiance-watches-2025-palladio-jewellers-portrait","","<p class=""attachment""><a href='https://staging-palladiocanadacom-staging.kinsta.cloud/wp-content/uploads/2025/04/rolex-new-land-dweller-ambiance-watches-2025-palladio-jewellers-portrait.jpg'><img loading=""lazy"" width=""755"" height=""1200"" src=""https://staging-palladiocanadacom-staging.kinsta.cloud/wp-content/uploads/2025/04/rolex-new-land-dweller-ambiance-watches-2025-palladio-jewellers-portrait-755x1200.jpg"" class=""attachment-medium size-medium"" alt="""" decoding=""async"" srcset=""https://staging-palladiocanadacom-staging.kinsta.cloud/wp-content/uploads/2025/04/rolex-new-land-dweller-ambiance-watches-2025-palladio-jewellers-portrait-755x1200.jpg 755w, https://staging-palladiocanadacom-staging.kinsta.cloud/wp-content/uploads/2025/04/rolex-new-land-dweller-ambiance-watches-2025-palladio-jewellers-portrait-768x1221.jpg 768w, https://staging-palladiocanadacom-staging.kinsta.cloud/wp-content/uploads/2025/04/rolex-new-land-dweller-ambiance-watches-2025-palladio-jewellers-portrait.jpg 780w"" sizes=""(max-width: 755px) 100vw, 755px"" /></a></p>
","2025-04-11T08:58:04","image/jpeg"
